pair,horizon,model,date,se,ae,qlike
AUDUSD,1,HAR,2024-01-02,0.18767770198667777,0.4332178458774266,0.10899430279032041
AUDUSD,1,HAR,2024-01-03,0.04782029169399688,0.21867851219083434,0.022258530001556087
AUDUSD,1,HAR,2024-01-04,0.9771667700804804,0.9885174606856878,0.6987301068560867
AUDUSD,1,HAR,2024-01-05,0.0934174472999938,0.3056426791205603,0.04229247190699503
AUDUSD,1,HAR,2024-01-08,0.08731757266324518,0.29549546978464014,0.03965825571780268
AUDUSD,1,HAR,2024-01-09,0.44948826230620276,0.6704388579924367,0.18192291764921054
AUDUSD,1,HAR,2024-01-10,0.39120862657310956,0.6254667269912202,0.24365139477105835
AUDUSD,1,HAR,2024-01-11,0.0321748978861555,0.1793736265066732,0.017094066204474512
AUDUSD,1,HAR,2024-01-12,0.8514368026567494,0.922733332364638,0.32016457578975976
AUDUSD,1,HAR,2024-01-15,0.28562800742195155,0.5344417717786958,0.17205359066721826
AUDUSD,1,HAR,2024-01-16,0.031166352346700264,0.17653994547042395,0.014705243049789374
AUDUSD,1,HAR,2024-01-17,0.0014931968142425877,0.03864190489924879,0.0007370739337231313
AUDUSD,1,HAR,2024-01-18,0.006023428593143453,0.07761075049980803,0.0029352890662404096
AUDUSD,1,HAR,2024-01-19,0.0020620907212315774,0.04541024907696034,0.001015614263807585
AUDUSD,1,HAR,2024-01-22,0.004402975026267302,0.06635491712199859,0.0021535914948809243
AUDUSD,1,HAR,2024-01-23,0.14932585732519957,0.38642704010614937,0.08528597701756158
AUDUSD,1,HAR,2024-01-24,0.020222737637901167,0.14220667226927564,0.009648634029502112
AUDUSD,1,HAR,2024-01-25,0.10627001439901995,0.3259908195011325,0.04780263349497149
AUDUSD,1,HAR,2024-01-26,0.09543441180798728,0.30892460537805544,0.04316073077263627
AUDUSD,1,HAR,2024-01-29,0.059741703612118564,0.24442116031988426,0.027578890156278568
AUDUSD,1,HAR,2024-01-30,1.0072910496841596,1.0036389040308071,0.7245525102115993
AUDUSD,1,HAR,2024-01-31,0.0015923633980798044,0.039904428301628436,0.0007856961204697477
AUDUSD,1,HAR,2024-02-01,0.7977734264898082,0.8931816312989247,0.5497080429262777
AUDUSD,1,HAR,2024-02-02,0.10094177435579228,0.317713352498431,0.045524736329709325
AUDUSD,1,HAR,2024-02-05,0.04828963919445639,0.21974903684534408,0.02246926273146621
AUDUSD,1,HAR,2024-02-06,0.5414624371514873,0.7358413124794553,0.21494352717875254
AUDUSD,1,HAR,2024-02-07,0.2968613052070766,0.5448498005937752,0.12477868236608636
AUDUSD,1,HAR,2024-02-08,0.11178258136944236,0.3343390216074731,0.050150087275797395
AUDUSD,1,HAR,2024-02-09,0.4595191565367837,0.6778784231237809,0.18557138335616052
AUDUSD,1,HAR,2024-02-12,2.037374606171467,1.4273663181438279,1.740341989134972
AUDUSD,1,HAR,2024-02-13,0.3623147906771243,0.601925901317699,0.14968159750301613
AUDUSD,1,HAR,2024-02-14,0.003276971483525181,0.057244838051349056,0.001607663156465211
AUDUSD,1,HAR,2024-02-15,0.004090725404686006,0.06395877894930457,0.00200244482860068
AUDUSD,1,HAR,2024-02-16,1.5758720847349719,1.2553374385936922,0.5403171074530528
AUDUSD,1,HAR,2024-02-19,0.005952430183809737,0.07715199403651041,0.003054254787181021
AUDUSD,1,HAR,2024-02-20,0.023212232156525462,0.15235561084687843,0.01103848034502275
AUDUSD,1,HAR,2024-02-21,0.0001054827957774874,0.010270481769492967,5.2922422306922456e-05
AUDUSD,1,HAR,2024-02-22,0.0732448216603267,0.2706378053050362,0.033530567387352495
AUDUSD,1,HAR,2024-02-23,0.010815379602129022,0.10399701727515565,0.005225002807454304
AUDUSD,1,HAR,2024-02-26,0.057167133301263565,0.23909649370340746,0.02643539916368276
AUDUSD,1,HAR,2024-02-27,0.0012624059974192016,0.035530353184554775,0.0006237933106720828
AUDUSD,1,HAR,2024-02-28,0.0658456033941425,0.2566039816412491,0.03592917689031405
AUDUSD,1,HAR,2024-02-29,0.0005140363449945031,0.022672369637832368,0.00025897163600352435
AUDUSD,1,HAR,2024-03-01,0.27253380711011965,0.52204770577996,0.11535209617917008
AUDUSD,1,HAR,2024-03-04,0.05277919660814602,0.22973723383062228,0.028532102042347907
AUDUSD,1,HAR,2024-03-05,0.001089297895550584,0.03300451326031917,0.0005387061058170772
AUDUSD,1,HAR,2024-03-06,0.00491277014389597,0.0700911559606201,0.0025147952632216253
AUDUSD,1,HAR,2024-03-07,0.14648064173783332,0.3827278951655253,0.08355109901253321
AUDUSD,1,HAR,2024-03-08,0.1297886477628892,0.3602619155043858,0.05775553325669103
AUDUSD,1,HAR,2024-03-11,0.2807375766199457,0.5298467482394751,0.16882521596139677
AUDUSD,1,HAR,2024-03-12,0.5845357632836611,0.7645493857715544,0.2300930500870082
AUDUSD,1,HAR,2024-03-13,0.1457771549871561,0.3818077461068019,0.08312267337495682
AUDUSD,1,HAR,2024-03-14,0.04392210770123918,0.20957601890779198,0.020504010137508022
AUDUSD,1,HAR,2024-03-15,0.42435083786687394,0.6514221656244696,0.17272603451036073
AUDUSD,1,HAR,2024-03-18,0.04634589913085837,0.21528097716904382,0.024929341629830848
AUDUSD,1,HAR,2024-03-19,0.7735446921536042,0.8795138953726679,0.530214146340108
AUDUSD,1,HAR,2024-03-20,0.035406418059723506,0.1881659322505631,0.01886785231540067
AUDUSD,1,HAR,2024-03-21,0.018256339989334538,0.13511602417675905,0.00873056957600249
AUDUSD,1,HAR,2024-03-22,0.030144041098400815,0.17362039367079207,0.014236333901447074
AUDUSD,1,HAR,2024-03-25,0.2982692405683002,0.5461403121619024,0.12532127170853768
AUDUSD,1,HAR,2024-03-26,0.08061181324495924,0.28392219575961164,0.03674741118128444
AUDUSD,1,HAR,2024-03-27,0.012394824988985217,0.1113320483463105,0.0064339492457679
AUDUSD,1,HAR,2024-03-28,0.002998722490262194,0.054760592493710236,0.0015271087038313258
AUDUSD,1,HAR,2024-04-01,0.03225821768262576,0.17960572842374978,0.015205328067811719
AUDUSD,1,HAR,2024-04-02,0.02465308150345695,0.15701299788061163,0.012997823582440393
AUDUSD,1,HAR,2024-04-03,0.022233883115652574,0.14911030519602786,0.010584389786140402
AUDUSD,1,HAR,2024-04-04,0.6747282598629866,0.8214184438293229,0.45230425537087005
AUDUSD,1,HAR,2024-04-05,0.1270369618536025,0.3564224485825809,0.05659921764763176
AUDUSD,1,HAR,2024-04-08,0.05449880791286829,0.233449797414494,0.025247142430891545
AUDUSD,1,HAR,2024-04-09,2.947187275651991,1.7167373927459002,2.849600638706752
AUDUSD,1,HAR,2024-04-10,0.00023515976615791893,0.015334919828871585,0.00011698115417480004
AUDUSD,1,HAR,2024-04-11,0.17830801111780664,0.4222653326023895,0.077825407456936
AUDUSD,1,HAR,2024-04-12,0.03456380543022593,0.18591343531392757,0.0184045691413397
AUDUSD,1,HAR,2024-04-15,0.0358581451310352,0.1893624702284885,0.01911644050310146
AUDUSD,1,HAR,2024-04-16,0.05429398149313477,0.233010689654219,0.025155795376002654
AUDUSD,1,HAR,2024-04-17,0.014230234458464552,0.11929054639184344,0.0068404352701296744
AUDUSD,1,HAR,2024-04-18,0.3503614911845153,0.5919134152766901,0.21553008356474868
AUDUSD,1,HAR,2024-04-19,0.3915419532273666,0.6257331325951716,0.16060228732589676
AUDUSD,1,HAR,2024-04-22,0.007397584115624516,0.0860092094814533,0.0035949901734626533
AUDUSD,1,HAR,2024-04-23,0.019511925343941354,0.13968509349225977,0.010226533688126205
AUDUSD,1,HAR,2024-04-24,5.4788294269476047e-05,0.007401911528076788,2.7461862077915455e-05
AUDUSD,1,HAR,2024-04-25,0.018342109742605396,0.13543304523861743,0.0087706803225438
AUDUSD,1,HAR,2024-04-26,6.661676641183687e-07,0.0008161909483193064,3.3317447045710935e-07
AUDUSD,1,HAR,2024-04-29,0.05290313727754343,0.23000682006745676,0.028601773628260885
AUDUSD,1,HAR,2024-04-30,0.11132829023716316,0.3336589429899387,0.062407980969232835
AUDUSD,1,HAR,2024-05-01,0.001883596216394078,0.0434004172375575,0.0009283198545690929
AUDUSD,1,HAR,2024-05-02,1.2338069639155298,1.1107686365375689,0.9259229732105461
AUDUSD,1,HAR,2024-05-03,1.1837994078077199,1.088025462848972,0.42490648436483625
AUDUSD,1,HAR,2024-05-06,0.013379867747858105,0.11567137825693141,0.006439279161922329
AUDUSD,1,HAR,2024-05-07,1.1656725772318193,1.0796631776771028,0.4193731059414316
AUDUSD,1,HAR,2024-05-08,0.05596794992714429,0.2365754634934576,0.025901778226678607
AUDUSD,1,HAR,2024-05-09,0.2881180932879025,0.5367663302479977,0.121402048094015
AUDUSD,1,HAR,2024-05-10,0.10723332847450784,0.3274650034347302,0.04821351799133722
AUDUSD,1,HAR,2024-05-13,0.011377164100852198,0.10666379001728843,0.00549160709765939
AUDUSD,1,HAR,2024-05-14,1.2896720703594118,1.1356372970096622,0.9775196194227789
AUDUSD,1,HAR,2024-05-15,0.003570010343190175,0.05974956353974625,0.0017499788356358792
AUDUSD,1,HAR,2024-05-16,0.11219678517097763,0.33495788566770246,0.05032609864051296
AUDUSD,1,HAR,2024-05-17,0.10913454440907296,0.33035517917700785,0.04902361121051646
AUDUSD,1,HAR,2024-05-20,0.0029847512134889087,0.054632876672283226,0.0015199284881990405
AUDUSD,1,HAR,2024-05-21,0.018096477128535463,0.1345231471849193,0.008655792117336691
AUDUSD,1,HAR,2024-05-22,0.03272726988685299,0.18090679889615258,0.017396691984292056
AUDUSD,1,HAR,2024-05-23,0.2580766839612368,0.5080124840604183,0.10970274423807913
AUDUSD,1,HAR,2024-05-24,0.9866564141211434,0.9933058009098423,0.36365616148759106
AUDUSD,1,HAR,2024-05-27,0.005956408522468364,0.07717777220462096,0.003056322716255888
AUDUSD,1,HAR,2024-05-28,0.004315751204041213,0.06569437726351635,0.002205915413905357
AUDUSD,1,HAR,2024-05-29,0.023250861077578292,0.15248233037823855,0.01223955133944532
AUDUSD,1,HAR,2024-05-30,0.06824976946326768,0.261246568328213,0.037301238397312364
AUDUSD,1,HAR,2024-05-31,0.033275886576828416,0.18241679357128393,0.017697496003710178
AUDUSD,1,HAR,2024-06-03,0.08091620133633153,0.2844577320733812,0.04458340422612861
AUDUSD,1,HAR,2024-06-04,0.0031572450711766496,0.056189367954949,0.0015494659854091708
AUDUSD,1,HAR,2024-06-05,0.1302032671172033,0.36083689822023923,0.05792958447330587
AUDUSD,1,HAR,2024-06-06,1.029518855177018,1.0146520857796617,0.7437514568148376
AUDUSD,1,HAR,2024-06-07,1.0939603546485503,1.0459255970902281,0.3972920421496129
AUDUSD,1,HAR,2024-06-10,0.08629416778005906,0.29375868970986896,0.0392150457402507
AUDUSD,1,HAR,2024-06-11,3.813999968119295,1.9529464836803119,4.09648155085843
AUDUSD,1,HAR,2024-06-12,0.001753085015454154,0.041869858077788535,0.0008644359271698931
AUDUSD,1,HAR,2024-06-13,0.057102262741330075,0.2389607974989414,0.02640654910946072
AUDUSD,1,HAR,2024-06-14,0.04122266030245341,0.20303364327729878,0.019284422889634723
AUDUSD,1,HAR,2024-06-17,0.008799725367065482,0.0938068513865884,0.004265450461468312
AUDUSD,1,HAR,2024-06-18,1.8457674423518933,1.3585902407833987,0.6156131027992138
AUDUSD,1,HAR,2024-06-19,0.0036309244429727043,0.06025715262915021,0.0017795401231335273
AUDUSD,1,HAR,2024-06-20,0.0029771133052915134,0.054562929771883706,0.0014618486217754523
AUDUSD,1,HAR,2024-06-21,0.1310318269955171,0.3619831860674154,0.05827726125240207
AUDUSD,1,HAR,2024-06-24,0.01303611620508103,0.1141758126972654,0.006276912090878772
AUDUSD,1,HAR,2024-06-25,0.5397802557616939,0.7346973906049306,0.35015361093262976
AUDUSD,1,HAR,2024-06-26,0.03959020715516535,0.19897288045149608,0.01854499990888514
AUDUSD,1,HAR,2024-06-27,0.09778846172799617,0.3127114672153808,0.054415545935258214
AUDUSD,1,HAR,2024-06-28,0.0041664520343856525,0.06454805988087986,0.002039117351678277
AUDUSD,1,HAR,2024-07-01,0.03647583125259478,0.19098646876832603,0.0171302355865941
AUDUSD,1,HAR,2024-07-02,0.05580463520923437,0.23623004721930352,0.030235576333416114
AUDUSD,1,HAR,2024-07-03,1.1396358559732875,1.067537285519006,0.4113915760019853
AUDUSD,1,HAR,2024-07-04,0.19747301510606957,0.44437935945098705,0.11514263337391073
AUDUSD,1,HAR,2024-07-05,0.3195696701155659,0.5653049355131847,0.13349179549968793
AUDUSD,1,HAR,2024-07-08,0.06200868266070959,0.24901542655166886,0.028583373798390932
AUDUSD,1,HAR,2024-07-09,0.26485413950486725,0.5146398153124836,0.11235565925811342
AUDUSD,1,HAR,2024-07-10,1.781101223597097,1.334579043592809,1.463817606826082
AUDUSD,1,HAR,2024-07-11,0.08985910035955065,0.2997650752832135,0.04075735291995519
AUDUSD,1,HAR,2024-07-12,0.030000576408975497,0.173206744698281,0.014170476775799745
AUDUSD,1,HAR,2024-07-15,0.008301747291881868,0.09111392479682712,0.0040276262636183
AUDUSD,1,HAR,2024-07-16,0.036839730050146895,0.19193678659951274,0.017295827193768654
AUDUSD,1,HAR,2024-07-17,0.016404197724746234,0.12807887306166554,0.007862858213173674
AUDUSD,1,HAR,2024-07-18,0.20093593960793663,0.4482587864258063,0.08699815199012129
AUDUSD,1,HAR,2024-07-19,3.3566289655718346e-06,0.0018321105222043332,1.6772899995576296e-06
AUDUSD,1,HAR,2024-07-22,0.18502819810243465,0.4301490417313918,0.08056119067760736
AUDUSD,1,HAR,2024-07-23,0.06627879294452528,0.25744667980870384,0.03617615311575029
AUDUSD,1,HAR,2024-07-24,0.2964066573276698,0.5444324175943878,0.17919738514620187
AUDUSD,1,HAR,2024-07-25,0.1806783671941639,0.4250627802974096,0.078791522854055
AUDUSD,1,HAR,2024-07-26,0.010919891005647744,0.10449828230955638,0.005274626970029672
AUDUSD,1,HAR,2024-07-29,0.06163032336134593,0.24825455355611492,0.02841587871608464
AUDUSD,1,HAR,2024-07-30,2.2650729067437116,1.5050159157775413,1.9992094021886162
AUDUSD,1,HAR,2024-07-31,0.026307920798876575,0.16219716643294535,0.01389493791452967
AUDUSD,1,HAR,2024-08-01,0.45255291090435595,0.672720529569565,0.2868405899757125
AUDUSD,1,HAR,2024-08-02,3.628266479053525,1.9048009027332817,3.8132690423779225
AUDUSD,1,HAR,2024-08-05,0.028222139679332826,0.16799446324011047,0.014935597789854427
AUDUSD,1,HAR,2024-08-06,1.816936153545303e-05,0.00426255340558368,9.097602513774561e-06
AUDUSD,1,HAR,2024-08-07,0.005048463129871162,0.0710525378144311,0.002465494255483147
AUDUSD,1,HAR,2024-08-08,0.7049572618804235,0.8396173306217681,0.27149308806140615
AUDUSD,1,HAR,2024-08-09,0.4884297034351694,0.698877459527183,0.19602051341026216
AUDUSD,1,HAR,2024-08-12,0.048281137599227975,0.21972969212017746,0.022465446558652458
AUDUSD,1,HAR,2024-08-13,0.0023245411046299764,0.048213495046822485,0.0011438145022646395
AUDUSD,1,HAR,2024-08-14,0.17139140776938042,0.41399445379060384,0.09885428249464656
AUDUSD,1,HAR,2024-08-15,0.43685877231952597,0.6609529274611967,0.1773119747171683
AUDUSD,1,HAR,2024-08-16,0.00559076829856754,0.07477144039382644,0.0027269956425159947
AUDUSD,1,HAR,2024-08-19,0.15042414158852557,0.3878455125285396,0.06636267009620189
AUDUSD,1,HAR,2024-08-20,1.389449766593317e-06,0.0011787492382153708,6.949979325376887e-07
AUDUSD,1,HAR,2024-08-21,0.07423874828772685,0.2724678848740285,0.03396576925702455
AUDUSD,1,HAR,2024-08-22,0.6164035334415628,0.7851137073326149,0.4075425403195818
AUDUSD,1,HAR,2024-08-23,0.616639254133922,0.7852638118071671,0.24126319970080412
AUDUSD,1,HAR,2024-08-26,0.12757690918524614,0.357179099591852,0.056826279580243
AUDUSD,1,HAR,2024-08-27,0.06022388652581894,0.24540555520570217,0.03273400905627444
AUDUSD,1,HAR,2024-08-28,4.13328975188398e-05,0.006429066613345968,2.0710808693369387e-05
AUDUSD,1,HAR,2024-08-29,0.060565358607116856,0.24610030192406684,0.02794410247903678
AUDUSD,1,HAR,2024-08-30,0.1589216237632132,0.3986497507376785,0.06987550725084324
AUDUSD,1,HAR,2024-09-02,0.008890779611070126,0.09429093069362571,0.0045884664683415455
AUDUSD,1,HAR,2024-09-03,0.0030662851182493233,0.055374047334914245,0.0015618374619872366
AUDUSD,1,HAR,2024-09-04,0.08971013524909856,0.29951650246538764,0.040692993534846345
AUDUSD,1,HAR,2024-09-05,1.145465955938245,1.0702644327166277,0.8458860909189967
AUDUSD,1,HAR,2024-09-06,0.21855794830605174,0.4675018163665803,0.09406740700687122
AUDUSD,1,HAR,2024-09-09,0.05302076854642533,0.23026239064689946,0.024587542313260213
AUDUSD,1,HAR,2024-09-10,0.13502898204821537,0.3674628988730908,0.07660332217844035
AUDUSD,1,HAR,2024-09-11,0.006711175043696836,0.08192176172237042,0.0032658019697273666
AUDUSD,1,HAR,2024-09-12,0.22725833647249377,0.47671620118524793,0.09753489308907115
AUDUSD,1,HAR,2024-09-13,0.3156039792696563,0.5617864178401399,0.13197597453086196
AUDUSD,1,HAR,2024-09-16,3.201160690305635e-05,0.00565788007146284,1.597565979549742e-05
AUDUSD,1,HAR,2024-09-17,1.4972207544301948,1.2236097230858354,1.1758269145690754
AUDUSD,1,HAR,2024-09-18,0.19481436798206309,0.4413778063995324,0.11347021652241085
AUDUSD,1,HAR,2024-09-19,0.005267046295545046,0.07257441901624184,0.002570953673990184
AUDUSD,1,HAR,2024-09-20,0.08644047280333651,0.2940076067099906,0.03927842907270751
AUDUSD,1,HAR,2024-09-23,0.2085596422331519,0.45668330627816023,0.12214549361988558
AUDUSD,1,HAR,2024-09-24,0.05503606490802662,0.23459766603277754,0.0254866531622846
AUDUSD,1,HAR,2024-09-25,0.07590098422706794,0.2755013325322909,0.04168952746471488
AUDUSD,1,HAR,2024-09-26,0.04261017928897699,0.20642233234070628,0.02284992346986847
AUDUSD,1,HAR,2024-09-27,0.04682210281685409,0.21638415565113378,0.025195091431986505
AUDUSD,1,HAR,2024-09-30,0.36436810235655026,0.6036291099313802,0.22511437347441166
AUDUSD,1,HAR,2024-10-01,0.12275247136767488,0.3503604877375228,0.054794591823217775
AUDUSD,1,HAR,2024-10-02,0.015030191330724004,0.12259768077220712,0.007217171180307513
AUDUSD,1,HAR,2024-10-03,0.3436560508558142,0.5862218444034768,0.210963681346775
AUDUSD,1,HAR,2024-10-04,0.19276914605658832,0.43905483263094636,0.08370026368661643
AUDUSD,1,HAR,2024-10-07,0.04596161957346026,0.2143866123932655,0.024715001848973017
AUDUSD,1,HAR,2024-10-08,0.0019788454578842287,0.04448421582858608,0.0010042585823408778
AUDUSD,1,HAR,2024-10-09,0.033858477410907424,0.18400673197170647,0.018017183088344213
AUDUSD,1,HAR,2024-10-10,0.340162269627684,0.5832343179440695,0.1413247205168897
AUDUSD,1,HAR,2024-10-11,0.052569728336378775,0.22928089396279572,0.02841437444265038
AUDUSD,1,HAR,2024-10-14,0.12644948427217298,0.3555973625776392,0.056352076089981384
AUDUSD,1,HAR,2024-10-15,0.10887578083656026,0.3299633022573272,0.04891341905152613
AUDUSD,1,HAR,2024-10-16,0.022451149322115883,0.14983707592620688,0.011807891453352815
AUDUSD,1,HAR,2024-10-17,0.42307489726523545,0.6504420783322951,0.17225712097197454
AUDUSD,1,HAR,2024-10-18,0.03629305716824177,0.19050736775317056,0.017047035719533588
AUDUSD,1,HAR,2024-10-21,0.1355230883424142,0.368134606282015,0.06015863092010232
AUDUSD,1,HAR,2024-10-22,0.07675632349910437,0.2770493160054801,0.03506642981805985
AUDUSD,1,HAR,2024-10-23,0.14674009766263116,0.3830667013231914,0.06483412430331237
AUDUSD,1,HAR,2024-10-24,0.035878869619536305,0.18941718406611452,0.016858423445129445
AUDUSD,1,HAR,2024-10-25,0.024912827316325555,0.15783797805447697,0.011826113633675472
AUDUSD,1,HAR,2024-10-28,0.03774961644753001,0.19429260523120795,0.02015898062781729
AUDUSD,1,HAR,2024-10-29,0.024010676894340787,0.15495378954495043,0.012650214801142479
AUDUSD,1,HAR,2024-10-30,0.02901359005026099,0.17033376074713136,0.013717042129314683
AUDUSD,1,HAR,2024-10-31,0.09157890928314148,0.30262007415758374,0.05078010089334306
AUDUSD,1,HAR,2024-11-01,0.013458871598635798,0.11601237692003297,0.006997394529343781
AUDUSD,1,HAR,2024-11-04,0.3151313948651875,0.5613656516613637,0.13179517531448282
AUDUSD,1,HAR,2024-11-05,2.1841174443529674,1.4778759908574763,1.905748935460542
AUDUSD,1,HAR,2024-11-06,0.08246546643345247,0.28716801081153254,0.045480083144198824
AUDUSD,1,HAR,2024-11-07,0.06325212437876544,0.2514997502558709,0.034452828648884104
AUDUSD,1,HAR,2024-11-08,0.10227589893949364,0.3198060333068994,0.046095932768873915
AUDUSD,1,HAR,2024-11-11,0.012381656884843186,0.11127289375604099,0.006426984802074154
AUDUSD,1,HAR,2024-11-12,0.02726298499126217,0.1651150659124181,0.014413768552255402
AUDUSD,1,HAR,2024-11-13,0.11313308667999138,0.336352622525812,0.0634799277554996
AUDUSD,1,HAR,2024-11-14,0.04102836883363136,0.2025546070412405,0.01919649402454393
AUDUSD,1,HAR,2024-11-15,0.10198547559130286,0.3193516488000381,0.04597163812799909
AUDUSD,1,HAR,2024-11-18,0.006769703133506819,0.08227820570179456,0.0032938969355180703
AUDUSD,1,HAR,2024-11-19,0.24250627399117963,0.49244926032148695,0.1035770090223731
AUDUSD,1,HAR,2024-11-20,0.008315927998260886,0.09119171014001703,0.004287289421178286
AUDUSD,1,HAR,2024-11-21,0.11263459256351165,0.33561077539839457,0.06318369822132786
AUDUSD,1,HAR,2024-11-22,0.007820130177501832,0.08843149991661248,0.004027916569629086
AUDUSD,1,HAR,2024-11-25,0.7800060939115991,0.8831795366241222,0.5353979130715509
AUDUSD,1,HAR,2024-11-26,0.07535171393931231,0.2745026665431728,0.034452644349968864
AUDUSD,1,HAR,2024-11-27,0.15629074144764732,0.39533623847004884,0.06878979865083834
AUDUSD,1,HAR,2024-11-28,0.004482598708493126,0.06695221212546398,0.0022921679119287663
AUDUSD,1,HAR,2024-11-29,0.015955201303851575,0.12631389988378783,0.00765205129884694
AUDUSD,1,HAR,2024-12-02,0.030895874196115728,0.17577222248158475,0.01458124589829346
AUDUSD,1,HAR,2024-12-03,0.06914352781961934,0.26295156934237784,0.037812151241433556
AUDUSD,1,HAR,2024-12-04,0.10979600271004454,0.33135479883358343,0.04930519471718653
AUDUSD,1,HAR,2024-12-05,0.26583419060561814,0.5155911079582522,0.15903698732640548
AUDUSD,1,HAR,2024-12-06,0.03598397812619108,0.1896944335666998,0.016906297073975507
AUDUSD,1,HAR,2024-12-09,0.03463126149825578,0.18609476483301668,0.018441637827251167
AUDUSD,1,HAR,2024-12-10,0.13125924157605784,0.362297173016928,0.07432863193885564
AUDUSD,1,HAR,2024-12-11,0.12206949592462613,0.3493844528948392,0.06880986156279834
AUDUSD,1,HAR,2024-12-12,0.49802187387258123,0.705706648595988,0.1994661850599233
AUDUSD,1,HAR,2024-12-13,0.25779948132713476,0.5077395802250744,0.10959406639035851
AUDUSD,1,HAR,2024-12-16,0.5827962064724371,0.7634109027728364,0.38217122279626903
AUDUSD,1,HAR,2024-12-18,0.018046553206800375,0.13433746017697512,0.008632435255609527
AUDUSD,1,HAR,2024-12-19,0.0019010360200708626,0.04360087178108785,0.0009368528158821832
AUDUSD,1,HAR,2024-12-20,0.14348595058051442,0.3787953940856652,0.06348108316266932
AUDUSD,1,HAR,2024-12-23,0.039955647949782645,0.19988908912139913,0.01871065338242328
AUDUSD,1,HAR,2024-12-24,0.35299866689263065,0.5941369092159068,0.14617572914686994
AUDUSD,1,HAR,2024-12-26,0.029336457538330987,0.17127888818628811,0.01386544145162083
AUDUSD,1,HAR,2024-12-27,0.004506997747779172,0.0671341771959646,0.0023047856735265437
AUDUSD,1,HAR,2024-12-30,0.000418307920716229,0.020452577361208757,0.00021058719369837497
AUDUSD,1,HAR,2024-12-31,0.03222850206713125,0.17952298478782946,0.017123423627363632
AUDUSD,1,HAR,2025-01-02,0.03765631198688397,0.1940523434202328,0.017667135745321527
AUDUSD,1,HAR,2025-01-03,1.2536801503743131,1.1196785924426318,0.9441907018342797
AUDUSD,1,HAR,2025-01-06,0.0197262846836501,0.14045029257231934,0.009417150538828967
AUDUSD,1,HAR,2025-01-07,0.048875185904682664,0.22107733014645048,0.026342559850734082
AUDUSD,1,HAR,2025-01-08,0.36084659271766134,0.6007050796502901,0.1491298962131793
AUDUSD,1,HAR,2025-01-09,1.05971760525108,1.0294258619497958,0.770032235848084
AUDUSD,1,HAR,2025-01-10,0.2167196947768034,0.4655316259684227,0.09333288697244879
AUDUSD,1,HAR,2025-01-13,0.041808395877323136,0.20447101476082896,0.022404879278326906
AUDUSD,1,HAR,2025-01-14,0.0728873415142258,0.269976557341977,0.0399571847025777
AUDUSD,1,HAR,2025-01-15,0.0023546066552947113,0.04852428933322683,0.001158489508514604
AUDUSD,1,HAR,2025-01-16,0.0012437091722984621,0.035266261104609065,0.0006146084226750226
AUDUSD,1,HAR,2025-01-17,1.7704237602998116,1.3305727189070922,1.4526367639209323
AUDUSD,1,HAR,2025-01-20,0.039245341792184904,0.1981043709567886,0.02098525377567717
AUDUSD,1,HAR,2025-01-21,0.47466994206695934,0.6889629468026269,0.19105944674544295
AUDUSD,1,HAR,2025-01-22,0.3931129677482471,0.6269872149798966,0.1611860201501849
AUDUSD,1,HAR,2025-01-23,8.131515722875854e-05,0.009017491737105088,4.053564383155184e-05
AUDUSD,1,HAR,2025-01-24,0.16683113245610032,0.4084496694283156,0.07312959479858683
AUDUSD,1,HAR,2025-01-27,0.004732853750549034,0.06879573933427152,0.0024216398906422576
AUDUSD,1,HAR,2025-01-28,0.028760587331976395,0.16958946704314037,0.015228877442210242
AUDUSD,1,HAR,2025-01-29,0.1027901177143125,0.32060897946612865,0.057357682810428745
AUDUSD,1,HAR,2025-01-30,0.04636247985948644,0.21531948323244332,0.02493859210304783
AUDUSD,1,HAR,2025-01-31,1.5315548838640798,1.2375600526293986,1.2096321750116763
AUDUSD,1,HAR,2025-02-03,0.25636916986879776,0.5063291122074631,0.1090330938289914
AUDUSD,1,HAR,2025-02-04,0.3796817183430332,0.6161831857029476,0.15618478071457265
AUDUSD,1,HAR,2025-02-05,0.5265695905309845,0.7256511493348471,0.20966045332271044
AUDUSD,1,HAR,2025-02-06,0.25965276730668785,0.5095613479324034,0.15499952377827841
AUDUSD,1,HAR,2025-02-07,0.6929200637668211,0.832418202448037,0.267414307234233
AUDUSD,1,HAR,2025-02-10,0.19299792261187665,0.43931528838850653,0.08379283969364626
AUDUSD,1,HAR,2025-02-11,0.26519939968480644,0.5149751447252638,0.15862175884446428
AUDUSD,1,HAR,2025-02-12,0.01609966539288421,0.12688445686089456,0.008401378852903596
AUDUSD,1,HAR,2025-02-13,0.1607480457033099,0.4009339667617473,0.07062824842170778
AUDUSD,1,HAR,2025-02-14,0.44210554574366456,0.6649101787036085,0.17922990119980575
AUDUSD,1,HAR,2025-02-17,0.1809313018569703,0.4253602024836953,0.10478127868878673
AUDUSD,1,HAR,2025-02-18,0.16040280533102708,0.4005031901633582,0.07048602259393033
AUDUSD,1,HAR,2025-02-19,0.012002921312950152,0.10955784459795725,0.00622676658276089
AUDUSD,1,HAR,2025-02-20,0.05233051321126427,0.22875863527146745,0.024279156200709195
AUDUSD,1,HAR,2025-02-21,0.00028209869630358244,0.016795794006345233,0.0001418423537400404
AUDUSD,1,HAR,2025-02-24,0.1096170679280521,0.33108468392248547,0.04922903510737564
