date,Y_h,fitted,residual,split
2010-02-02,-1.577120259,-1.2102665385410583,-0.3668537204589417,train
2010-02-03,-1.084879149,-1.3033739150592996,0.21849476605929952,train
2010-02-04,-0.21692721,-1.1951928676519104,0.9782656576519103,train
2010-02-05,-0.972207498,-0.9059912573107582,-0.0662162406892417,train
2010-02-08,-0.322871738,-1.0565450565096075,0.7336733185096075,train
2010-02-09,-0.65347524,-0.793238604994217,0.13976336499421693,train
2010-02-10,-0.701888505,-0.784784644353583,0.08289613935358298,train
2010-02-11,-0.435160874,-0.7579835833046793,0.3228227093046793,train
2010-02-12,-1.762726568,-0.7069898652392921,-1.0557367027607079,train
2010-02-15,-0.98142977,-1.1052656479965077,0.12383587799650775,train
2010-02-16,-0.98036583,-0.9778592212556476,-0.002506608744352379,train
2010-02-17,-0.368424304,-0.9972514712946319,0.628827167294632,train
2010-02-18,-0.484478396,-0.8096328289384714,0.32515443293847146,train
2010-02-19,-1.01375338,-0.840833011469992,-0.17292036853000803,train
2010-02-22,-0.674833812,-0.9044863894682994,0.22965257746829937,train
2010-02-23,-0.843120659,-0.7925398561927768,-0.05058080280722321,train
2010-02-24,-0.707664264,-0.8158632325175349,0.10819896851753485,train
2010-02-25,-0.734654039,-0.8106782373356971,0.07602419833569707,train
2010-02-26,-0.278444748,-0.8376021645136906,0.5591574165136906,train
2010-03-01,-0.338129713,-0.6517378492091803,0.3136081362091803,train
2010-03-02,-0.699393825,-0.6273323782684916,-0.07206144673150838,train
2010-03-03,-0.825997235,-0.6943801151809399,-0.1316171198190601,train
2010-03-04,-1.114325569,-0.7290674765013492,-0.38525809249865084,train
2010-03-05,-1.394246478,-0.8287093416522295,-0.5655371363477704,train
2010-03-08,-1.31206656,-1.0032245710188221,-0.308841988981178,train
2010-03-09,-1.351740967,-1.0859910668422308,-0.2657499001577692,train
2010-03-10,-1.185100703,-1.1603569573199264,-0.024743745680073648,train
2010-03-11,-1.216557295,-1.1630705833017554,-0.053486711698244704,train
2010-03-12,-1.483944525,-1.186291197599469,-0.2976533274005311,train
2010-03-15,-1.088378404,-1.2675017088583913,0.17912330485839134,train
2010-03-16,-1.49589479,-1.1586439316411825,-0.3372508583588174,train
2010-03-17,-1.028891705,-1.267193980460712,0.23830227546071203,train
2010-03-18,-1.476758847,-1.140816500974202,-0.335942346025798,train
2010-03-19,-1.241588695,-1.2781956253147273,0.03660693031472739,train
2010-03-22,-1.059019096,-1.208593479244351,0.1495743832443508,train
2010-03-23,-0.620755401,-1.168202242431849,0.547446841431849,train
2010-03-24,-0.689794946,-0.9770618045009516,0.28726685850095157,train
2010-03-25,-0.943785006,-0.9622946480745973,0.018509642074597266,train
2010-03-26,-1.071633271,-0.9749292068775224,-0.09670406412247767,train
2010-03-29,-1.20484333,-0.9938522918985275,-0.21099103810147257,train
2010-03-30,-1.122842432,-1.0445972038556866,-0.07824522814431334,train
2010-03-31,-0.946848347,-1.0807812494144358,0.13393290241443578,train
2010-04-01,-1.735139822,-1.068986338802542,-0.666153483197458,train
2010-04-02,-1.354614585,-1.3435647546907745,-0.011049830309225461,train
2010-04-05,-1.266532416,-1.28409577328872,0.01756335728871994,train
2010-04-06,-1.413401639,-1.2703009745610354,-0.14310066443896452,train
2010-04-07,-1.409387581,-1.3328750264289853,-0.0765125545710148,train
2010-04-08,-0.82193505,-1.3759950507042036,0.5540600007042036,train
2010-04-09,-0.796953041,-1.1439253033475456,0.34697226234754563,train
2010-04-12,-1.12956214,-1.0818079694241078,-0.04775417057589215,train
2010-04-13,-1.191430737,-1.1481470375959169,-0.043283699404083054,train
2010-04-14,-1.348893505,-1.1391950434226144,-0.2096984615773856,train
2010-04-15,-1.034377405,-1.1742968892550087,0.13991948425500866,train
2010-04-16,-1.403449362,-1.113347755299046,-0.29010160670095386,train
2010-04-19,-1.416292293,-1.2626504125027833,-0.1536418804972166,train
2010-04-20,-1.477887055,-1.2917518042981349,-0.1861352507018652,train
2010-04-21,-1.17589535,-1.3357951979700973,0.15989984797009726,train
2010-04-22,-0.395374264,-1.2483164629557861,0.8529421989557862,train
2010-04-23,-1.000955653,-0.9986191371379629,-0.002336515862036981,train
2010-04-26,-0.537571291,-1.11028286923549,0.57271157823549,train
2010-04-27,-0.023539442,-0.9126208560440341,0.8890814140440341,train
2010-04-28,-0.818560362,-0.6422271861308513,-0.17633317586914876,train
2010-04-29,-0.774460286,-0.7960640168936918,0.02160373089369172,train
2010-04-30,-0.950624454,-0.8169143020371392,-0.13371015196286073,train
2010-05-03,-0.909274772,-0.8546604789208668,-0.054614293079133125,train
2010-05-04,-0.307477303,-0.8702770606104508,0.5627997576104509,train
2010-05-05,0.370657764,-0.7404673940794817,1.1111251580794816,train
2010-05-06,0.911444819,-0.44882434742857114,1.360269166428571,train
2010-05-07,0.890209159,-0.1365264215381483,1.0267355805381482,train
2010-05-10,0.223345507,0.05467945704589631,0.1686660499541037,train
2010-05-11,-0.135787183,0.010982281119543053,-0.14676946411954306,train
2010-05-12,-0.452351423,-0.052245532915346754,-0.40010589008465325,train
2010-05-13,-0.009771307,-0.197580290431967,0.187808983431967,train
2010-05-14,0.317312862,-0.16389020665114637,0.48120306865114637,train
2010-05-17,0.326867392,-0.1203038464431644,0.44717123844316436,train
2010-05-18,0.714917389,-0.09352605323049731,0.8084434422304974,train
2010-05-19,0.640593862,0.10208137333388415,0.5385124886661159,train
2010-05-20,0.64063073,0.2082995477996753,0.43233118220032474,train
2010-05-21,-0.092589727,0.2919176078325906,-0.3845073348325906,train
2010-05-24,0.031999247,0.0891877739635461,-0.0571885269635461,train
2010-05-25,-0.06425433,0.09639925845589824,-0.16065358845589822,train
2010-05-26,0.175305337,0.01098157783548809,0.16432375916451192,train
2010-05-27,0.154852869,0.033118471288401743,0.12173439771159826,train
2010-05-28,-0.9804859,-0.015042309053732106,-0.965443590946268,train
2010-05-31,-0.105465403,-0.3725710662712382,0.2671056632712382,train
2010-06-01,-0.104714696,-0.16752204560019268,0.06280734960019269,train
2010-06-02,-0.473161923,-0.16187707110043928,-0.3112848518995607,train
2010-06-03,0.140647625,-0.30608999266355413,0.44673761766355413,train
2010-06-04,-0.204774377,-0.15483480217355866,-0.049939574826441346,train
2010-06-07,-0.34682678,-0.17206902361555293,-0.17475775638444707,train
2010-06-08,-0.63379495,-0.24242513277425073,-0.39136981722574926,train
2010-06-09,-0.151534496,-0.3773109392182527,0.22577644321825271,train
2010-06-10,-0.591522144,-0.23544735316482135,-0.3560747908351787,train
2010-06-11,-0.404616201,-0.4143883159972184,0.009772114997218417,train
2010-06-14,-0.559233777,-0.38748511753451964,-0.17174865946548035,train
2010-06-15,-0.789010934,-0.45043899743445515,-0.33857193656554485,train
2010-06-16,-0.620531255,-0.5322318724453021,-0.08829938255469783,train
2010-06-17,-1.141211513,-0.5456540039918292,-0.5955575090081708,train
2010-06-18,-0.434111043,-0.7423131007076458,0.3082020577076458,train
2010-06-21,-0.643189237,-0.5866457399858103,-0.0565434970141897,train
2010-06-22,-0.755888651,-0.658766065213678,-0.09712258578632205,train
2010-06-23,-0.640350392,-0.6900373940153856,0.04968700201538556,train
2010-06-24,-0.901504062,-0.6714159203171278,-0.23008814168287217,train
2010-06-25,-1.067705119,-0.7210882439764453,-0.34661687502355465,train
2010-06-28,-0.775110793,-0.8335727091708127,0.058461916170812755,train
2010-06-29,-0.52373379,-0.7855877106540619,0.2618539206540619,train
2010-06-30,-0.274048202,-0.6985271198027574,0.42447891780275737,train
2010-07-01,-0.732809244,-0.6062171225301263,-0.12659212146987375,train
2010-07-02,-1.811471965,-0.707759306935732,-1.103712658064268,train
2010-07-05,-0.594632555,-1.051077722294868,0.45644516729486795,train
2010-07-06,-0.86290568,-0.749528791497115,-0.11337688850288496,train
2010-07-07,-0.864773822,-0.8528059887510281,-0.011967833248971882,train
2010-07-08,-1.191208197,-0.9138534111902579,-0.27735478580974204,train
2010-07-09,-1.362676481,-1.0411161956384454,-0.3215602853615547,train
2010-07-12,-0.726406606,-1.053839318018578,0.32743271201857815,train
2010-07-13,-0.788012044,-0.9144758517073028,0.1264638077073028,train
2010-07-14,-0.653634648,-0.9265146471521699,0.27287999915216987,train
2010-07-15,-0.771332062,-0.8755724433401583,0.10424038134015823,train
2010-07-16,-0.838118349,-0.86464285233732,0.026524503337319927,train
2010-07-19,-0.785189829,-0.83429281882677,0.04910298982676997,train
2010-07-20,-0.583923271,-0.8231418377729232,0.2392185667729232,train
2010-07-21,-0.789796467,-0.7573657902556699,-0.03243067674433009,train
2010-07-22,-0.16429308,-0.8211654307926264,0.6568723507926264,train
2010-07-23,-0.651574377,-0.6077449975348238,-0.04382937946517618,train
2010-07-26,-0.644292458,-0.7077598057253882,0.0634673477253882,train
2010-07-27,-1.185930503,-0.6900959363421793,-0.4958345666578208,train
2010-07-28,-1.139270264,-0.8777056816311604,-0.2615645823688397,train
2010-07-29,-0.886784594,-0.902958495142957,0.016173901142957026,train
2010-07-30,-1.118911071,-0.9133729209693728,-0.20553815003062725,train
2010-08-02,-1.238489979,-1.021911486487729,-0.2165784925122709,train
2010-08-03,-1.121847276,-1.111470298863825,-0.010376977136175025,train
2010-08-04,-1.027109598,-1.0699211956001338,0.042811597600133755,train
2010-08-05,-0.949663138,-1.041411387557074,0.09174824955707406,train
2010-08-06,-1.668046118,-1.029572300300606,-0.6384738176993938,train
2010-08-09,-0.387192576,-1.2622634548722882,0.8750708788722882,train
2010-08-10,-0.403778437,-0.8661224394531589,0.46234400245315893,train
2010-08-11,-0.290506541,-0.7928598329052796,0.5023532919052796,train
2010-08-12,-0.512008115,-0.6923335778804923,0.18032546288049234,train
2010-08-13,-0.64039228,-0.7019084245183624,0.0615161445183624,train
2010-08-16,-0.875981173,-0.6370646699704592,-0.23891650302954082,train
2010-08-17,-0.874119624,-0.7403568754457868,-0.13376274855421322,train
2010-08-18,-0.531133302,-0.7840516044950563,0.2529183024950563,train
2010-08-19,-0.7163814,-0.7211370724085653,0.004755672408565337,train
2010-08-20,-1.078479139,-0.7861646334026371,-0.29231450559736283,train
2010-08-23,-0.608614815,-0.9171874320964937,0.30857261709649364,train
2010-08-24,-0.721367469,-0.7841112134131796,0.06274374441317954,train
2010-08-25,-0.529793089,-0.7977932558088208,0.2680001668088208,train
2010-08-26,-0.891832327,-0.7503250476395831,-0.14150727936041696,train
2010-08-27,-1.358172385,-0.8505466222704783,-0.5076257627295218,train
2010-08-30,-1.015801813,-0.9911564660129699,-0.024645346987030026,train
2010-08-31,-0.861094551,-0.9480619620391595,0.0869674110391595,train
2010-09-01,-1.04202433,-0.9210226000281283,-0.12100172997187175,train
2010-09-02,-1.444641493,-1.0100591091907496,-0.4345823838092504,train
2010-09-03,-1.905792114,-1.1618745246634763,-0.7439175893365237,train
2010-09-06,-0.924186929,-1.3333549783145326,0.40916804931453266,train
2010-09-07,-1.083141815,-1.08837237967519,0.005230564675190008,train
2010-09-08,-1.064382569,-1.1408919808920812,0.07650941189208127,train
2010-09-09,-0.955230628,-1.1458453785591738,0.19061475055917376,train
2010-09-10,-1.094603529,-1.0800744239629216,-0.014529105037078383,train
2010-09-13,-0.730742574,-1.0469258825489396,0.3161833085489396,train
2010-09-14,-0.735306189,-0.9437701570778783,0.20846396807787826,train
2010-09-15,-0.788816712,-0.9135488432161392,0.12473213121613913,train
2010-09-16,-0.727203257,-0.8998406760711382,0.17263741907113817,train
2010-09-17,-1.300933685,-0.8622027428255012,-0.4387309421744987,train
2010-09-20,-0.265132877,-1.0278372610919717,0.7627043840919717,train
2010-09-21,-0.745871814,-0.7303820315708434,-0.015489782429156662,train
2010-09-22,-0.750780339,-0.8434065187688797,0.09262617976887977,train
2010-09-23,-0.492210363,-0.8426003657755174,0.35039000277551746,train
2010-09-24,-1.001068775,-0.7560278850689083,-0.24504088993109174,train
2010-09-27,-0.401810639,-0.855712136426259,0.45390149742625896,train
2010-09-28,-0.883157495,-0.7188931733695019,-0.1642643216304981,train
2010-09-29,-0.461493915,-0.8422976020443531,0.38080368704435313,train
2010-09-30,-1.06786956,-0.7078861063092822,-0.35998345369071794,train
2010-10-01,-1.154368974,-0.9095874374494483,-0.2447815365505518,train
2010-10-04,-0.579568939,-0.9458850912967722,0.3663161522967723,train
2010-10-05,-0.894599835,-0.8146808111159951,-0.07991902388400485,train
2010-10-06,-0.713765846,-0.8805134735728908,0.16674762757289074,train
2010-10-07,-0.106136697,-0.8581734436865978,0.7520367466865978,train
2010-10-08,-0.92066613,-0.6118566584854039,-0.30880947151459603,train
2010-10-11,-0.58662776,-0.784533459117778,0.197905699117778,train
2010-10-12,-0.883239911,-0.7007964428122087,-0.18244346818779134,train
2010-10-13,-0.5354542,-0.7688015603286074,0.23334736032860737,train
2010-10-14,-0.05915855,-0.6664047914593381,0.607246241459338,train
2010-10-15,-0.590672629,-0.5400580897310323,-0.05061453926896764,train
2010-10-18,-0.248203118,-0.6350884429499424,0.3868853249499424,train
2010-10-19,-0.383055799,-0.515982551661355,0.132926752661355,train
2010-10-20,-0.086661121,-0.4918905368339457,0.40522941583394567,train
2010-10-21,-0.408712741,-0.37688288186776214,-0.03182985913223785,train
2010-10-22,-0.801516485,-0.483207967137942,-0.31830851786205794,train
2010-10-25,-0.691607697,-0.5978856424617655,-0.09372205453823457,train
2010-10-26,-0.581730495,-0.6148601313679053,0.033129636367905335,train
2010-10-27,-0.99014504,-0.6023284221039754,-0.3878166178960246,train
2010-10-28,-0.846182802,-0.7910543108089334,-0.05512849119106655,train
2010-10-29,-0.908865431,-0.7967046881146778,-0.11216074288532218,train
2010-11-01,-1.141191466,-0.8266522903103836,-0.3145391756896164,train
2010-11-02,-0.339128031,-0.9251709506005377,0.5860429196005377,train
2010-11-03,-0.679448504,-0.7007278299812214,0.021279325981221398,train
2010-11-04,-0.334387208,-0.7548013420599455,0.42041413405994554,train
2010-11-05,-0.313899589,-0.6180594019706731,0.3041598129706731,train
2010-11-08,-0.351554842,-0.5534256743066169,0.20187083230661695,train
2010-11-09,-0.089550431,-0.4917131534158319,0.4021627224158319,train
2010-11-10,-0.491030181,-0.39639103703254874,-0.09463914396745127,train
2010-11-11,0.063136259,-0.47442158970125414,0.5375578487012541,train
2010-11-12,-0.533670948,-0.29378380924375685,-0.23988713875624318,train
2010-11-15,-0.482860227,-0.4578040148675937,-0.025056212132406275,train
2010-11-16,-0.752499664,-0.46241426660752216,-0.29008539739247785,train
2010-11-17,-0.788728384,-0.5907230430726018,-0.1980053409273982,train
2010-11-18,-0.816925192,-0.633027584953894,-0.18389760704610603,train
2010-11-19,-0.768809505,-0.7264059910471918,-0.04240351395280817,train
2010-11-22,-0.151842103,-0.7441423259258984,0.5923002229258983,train
2010-11-23,-0.19300709,-0.5621019115418735,0.3690948215418735,train
2010-11-24,-1.018133742,-0.5133259302696626,-0.5048078117303375,train
2010-11-25,-0.590810052,-0.7367594094630403,0.14594935746304027,train
2010-11-26,-0.358828494,-0.6130079522637015,0.25417945826370153,train
2010-11-29,-0.219755708,-0.5121688659674921,0.2924131579674921,train
2010-11-30,-0.015007194,-0.4781902952320873,0.4631831012320873,train
2010-12-01,-0.29826891,-0.40261797924635545,0.10434906924635545,train
2010-12-02,-0.335224569,-0.39461804241618836,0.05939347341618839,train
2010-12-03,-0.411939093,-0.3796934282674627,-0.03224566473253726,train
2010-12-06,-0.422062207,-0.4001736231737124,-0.02188858382628761,train
2010-12-07,-0.50886443,-0.42238378342951965,-0.08648064657048038,train
2010-12-08,-0.661094531,-0.4913333056247875,-0.16976122537521254,train
2010-12-09,-1.073535401,-0.5650870127779702,-0.5084483882220298,train
2010-12-10,-0.877725869,-0.7437337787407929,-0.1339920902592071,train
2010-12-13,-0.500072824,-0.7441649218269981,0.24409209782699814,train
2010-12-14,-0.526079889,-0.6666985332343136,0.14061864423431358,train
2010-12-15,-1.008817105,-0.6744745910227601,-0.33434251397724,train
2010-12-16,-0.61322951,-0.8287072464909397,0.2154777364909397,train
2010-12-17,-0.886623213,-0.6891896476224249,-0.19743356537757517,train
2010-12-20,-0.91860319,-0.7568661188757649,-0.16173707112423508,train
2010-12-21,-1.194694586,-0.804600566950366,-0.39009401904963403,train
2010-12-22,-0.62658254,-0.9378692863429186,0.31128674634291853,train
2010-12-23,-1.828236918,-0.7708008874015101,-1.05743603059849,train
2010-12-24,-1.378734388,-1.1907847864827281,-0.1879496015172719,train
