date,Y_h,fitted,residual,split
2012-02-10,-1.1237928269545454,-1.0128884887410878,-0.11090433821345758,train
2012-02-13,-1.122659054681818,-1.0441320291604088,-0.07852702552140922,train
2012-02-14,-1.1402486406818182,-1.0540086727200124,-0.08623996796180577,train
2012-02-15,-1.1597357798636365,-1.0068459462966033,-0.15288983356703323,train
2012-02-16,-1.2004918272272727,-1.0028025631375248,-0.19768926408974785,train
2012-02-17,-1.209615728818182,-1.0648329813117374,-0.1447827475064445,train
2012-02-20,-1.2144211710454547,-1.0870768262047066,-0.12734434484074808,train
2012-02-21,-1.261170921909091,-0.9347692045283704,-0.32640171738072055,train
2012-02-22,-1.2597478633181818,-1.0575214733452691,-0.20222638997291265,train
2012-02-23,-1.2569709267272728,-1.085062166299176,-0.17190876042809689,train
2012-02-24,-1.2607051309090909,-1.1398449362291658,-0.12086019467992504,train
2012-02-27,-1.2686911571363637,-1.1062996309455555,-0.1623915261908082,train
2012-02-28,-1.2745169542727273,-1.1864490930069664,-0.08806786126576083,train
2012-02-29,-1.2833054273636364,-1.137860979145324,-0.14544444821831237,train
2012-03-01,-1.3041682957727272,-1.1643293896604947,-0.1398389061122325,train
2012-03-02,-1.2860648805454546,-1.189394798934726,-0.09667008161072865,train
2012-03-05,-1.2908672056363637,-1.1681615756701993,-0.12270562996616441,train
2012-03-06,-1.300712243090909,-1.2341805856465704,-0.06653165744433864,train
2012-03-07,-1.308503102409091,-1.2786106806603292,-0.02989242174876172,train
2012-03-08,-1.3081064378636365,-1.2528900304431945,-0.05521640742044198,train
2012-03-09,-1.3127459263636363,-1.252552547018907,-0.06019337934472935,train
2012-03-12,-1.3146667120000002,-1.3040837423035094,-0.010582969696490752,train
2012-03-13,-1.333550246409091,-1.2768502115384657,-0.05670003487062525,train
2012-03-14,-1.325438477681818,-1.2519639076623987,-0.07347457001941926,train
2012-03-15,-1.3322992353636365,-1.2902100045960254,-0.04208923076761106,train
2012-03-16,-1.3300939564545453,-1.2813504263475461,-0.04874353010699917,train
2012-03-19,-1.3189467870454545,-1.3471923787322981,0.028245591686843596,train
2012-03-20,-1.3218034086363637,-1.3495277611920546,0.027724352555690945,train
2012-03-21,-1.339574632590909,-1.3673629074072904,0.027788274816381353,train
