date,lnRV
2018-07-18,-2.413787905767401
2018-07-19,-1.1400981532921912
2018-07-20,-1.4353428778040407
2018-07-23,-1.5846549037546434
2018-07-24,-2.0496828912874783
2018-07-25,-1.7008159243659102
2018-07-26,-1.9361657677840134
2018-07-27,-2.1577800622456405
2018-07-30,-2.548454712392876
2018-07-31,-0.9591237620254782
2018-08-01,-1.8002987316135552
2018-08-02,-2.4884502245331857
2018-08-03,-2.0887974132391136
2018-08-06,-2.7438953178106598
2018-08-07,-2.877829815442605
2018-08-08,-2.323406471747372
2018-08-09,-2.3180918717436083
2018-08-10,-0.89133165995157
2018-08-13,-1.3323661657103754
2018-08-14,-1.8787316419547586
2018-08-15,-1.637377431481324
2018-08-16,-1.666006751070799
2018-08-17,-1.871030017457959
2018-08-20,-2.5003920664520085
2018-08-21,-2.059516405471201
2018-08-22,-2.004889633822475
2018-08-23,-2.2038987258386626
2018-08-24,-2.2407607767080826
2018-08-27,-2.5727004486183835
2018-08-28,-2.5644921345538934
2018-08-29,-2.4732104171613325
2018-08-30,-2.1938394147225906
2018-08-31,-2.132006947854458
2018-09-03,-2.7980481311810244
2018-09-04,-1.8151261773038168
2018-09-05,-2.055651736692789
2018-09-06,-1.533360077263606
2018-09-07,-1.5731549943608834
2018-09-10,-2.5471316725792317
2018-09-11,-2.3541372679700414
2018-09-12,-2.241616051349239
2018-09-13,-2.164045961474579
2018-09-14,-2.19598073089922
2018-09-17,-2.9060595278718653
2018-09-18,-1.743563741655229
2018-09-19,-2.4723197595526147
2018-09-20,-2.4128066918746476
2018-09-21,-2.3501306784960563
2018-09-24,-2.553531828606352
2018-09-25,-2.662828133479967
2018-09-26,-2.1050671771177343
2018-09-27,-2.4171438758276467
2018-09-28,-2.408415632863116
2018-10-01,-2.3999384933416605
2018-10-02,-2.2308565729003815
2018-10-03,-2.2892156639404884
2018-10-04,-1.6708838155007426
2018-10-05,-1.8622811424300172
2018-10-08,-1.9549525866965116
2018-10-09,-1.678206631591914
2018-10-10,-1.7240196035306248
2018-10-11,-1.0853972645186525
2018-10-12,-1.8827585525658634
2018-10-15,-1.9484292826191925
2018-10-16,-2.230674240936005
2018-10-17,-2.196957031462828
2018-10-18,-1.910170579073993
2018-10-19,-2.097108514036741
2018-10-22,-2.32912175683851
2018-10-23,-1.8374946370837284
2018-10-24,-1.8566925638743095
2018-10-25,-1.7085830602124952
2018-10-26,-1.2342171392925005
2018-10-29,-1.7362971155703253
2018-10-30,-2.0270579619811504
2018-10-31,-2.033980048612554
2018-11-01,-2.2001490066014924
2018-11-02,-1.5614377418694625
2018-11-05,-2.886280714848882
2018-11-06,-2.891259270703539
2018-11-07,-0.8946710113196654
2018-11-08,-2.6232777344041
2018-11-09,-2.5568793648611545
2018-11-12,-2.5883205562176084
2018-11-13,-1.984977473356214
2018-11-14,-1.9087189507044022
2018-11-15,-1.7411815847444834
2018-11-16,-1.762296217974274
2018-11-19,-2.0883017320324146
2018-11-20,-2.048732459100346
2018-11-21,-2.3179168628874023
2018-11-22,-3.036790150654127
2018-11-23,-3.108849601034332
2018-11-26,-2.577953862186948
2018-11-27,-2.3934823341399505
2018-11-28,-1.976307163169161
2018-11-29,-2.300376617951674
2018-11-30,-2.746366176300112
2018-12-03,-2.443334791388514
2018-12-04,-1.9632486298116387
2018-12-05,-2.5947533358108896
2018-12-06,-1.4077539882832735
2018-12-07,-1.725439892915122
2018-12-10,-1.7048453848205798
2018-12-11,-1.9966008577659908
2018-12-12,-2.657048574287515
2018-12-13,-2.7459672009566907
2018-12-14,-2.362559228201143
2018-12-17,-2.7523251885486886
2018-12-18,-2.2197444268511393
2018-12-19,-1.2098026392343124
2018-12-20,-1.256517953898565
2018-12-21,-1.5006498321758672
2018-12-24,-1.6370210302004737
2018-12-26,-1.3370823757563097
2018-12-27,-1.0960686666049313
2018-12-28,-1.7853862267523133
2018-12-31,-2.074525246468297
2019-01-02,-1.1909602699492003
2019-01-03,2.5189435228846153
2019-01-04,-0.6468773219392261
2019-01-07,-1.2387390041563424
2019-01-08,-1.3334516784930381
2019-01-09,-1.323632904273594
2019-01-10,-1.4237772453104969
2019-01-11,-1.847268237982846
2019-01-14,-2.1034546988658036
2019-01-15,-1.733481346137542
2019-01-16,-1.7342708925391488
2019-01-17,-1.4534546998840974
2019-01-18,-1.6685654769047609
2019-01-21,-2.8245293463570107
2019-01-22,-2.2796732419715573
2019-01-23,-2.0288971243155154
2019-01-24,-2.111158029143903
2019-01-25,-1.770777773724845
2019-01-28,-2.411855825875706
2019-01-29,-2.5267180122719983
2019-01-30,-1.6460440053437826
2019-01-31,-2.1561731727994355
2019-02-01,-1.9048884025801747
2019-02-04,-2.435967845592259
2019-02-05,-2.594235646227051
2019-02-06,-1.878501202688841
2019-02-07,-2.0310136131038736
2019-02-08,-2.6681172993325326
2019-02-11,-2.482962091449767
2019-02-12,-2.3458431444178958
2019-02-13,-2.617660192498579
2019-02-14,-1.888168714280084
2019-02-15,-2.38287807025541
2019-02-18,-3.4866582981954934
2019-02-19,-2.293001529073541
2019-02-20,-2.446207818564099
2019-02-21,-2.412919915044319
2019-02-22,-2.702576556330611
2019-02-25,-2.643521027713958
2019-02-26,-2.4650486566906915
2019-02-27,-2.396890156253205
2019-02-28,-2.0937552854928145
2019-03-01,-2.233745345129331
2019-03-04,-2.532621001346468
2019-03-05,-2.3816539164733315
2019-03-06,-2.92233257933566
2019-03-07,-2.6399153113583966
2019-03-08,-2.037698992159025
2019-03-11,-2.5611959465167318
2019-03-12,-2.426756855574599
2019-03-13,-2.4945661446442235
2019-03-14,-2.132351674975559
2019-03-15,-2.3688391988884856
2019-03-18,-3.1540881713364626
2019-03-19,-2.639833616035379
2019-03-20,-1.0364330579113965
2019-03-21,-2.2137583771231863
2019-03-22,-1.637411745179672
2019-03-25,-1.7620471760116692
2019-03-26,-1.9946654317698653
2019-03-27,-1.7851660747089542
2019-03-28,-1.6566584718935116
2019-03-29,-1.7707247325060131
2019-04-01,-2.234586628001517
2019-04-02,-2.674514119445871
2019-04-03,-2.4212598316813594
2019-04-04,-3.0771371936586216
2019-04-05,-2.677962889974402
2019-04-08,-2.606166562121201
2019-04-09,-2.819992723136141
2019-04-10,-2.621712799497008
2019-04-11,-2.942212216819096
2019-04-12,-3.039262403690602
2019-04-15,-3.198376402382816
2019-04-16,-3.1561238441913297
2019-04-17,-2.933754431113915
2019-04-18,-3.0387913496044208
2019-04-19,-4.452861920816874
2019-04-22,-4.404536903526393
2019-04-23,-2.8209382729420693
2019-04-24,-2.6246097018995895
2019-04-25,-2.0158743689409877
2019-04-26,-2.386158321985169
2019-04-29,-3.561304440699366
2019-04-30,-2.6959473995867747
2019-05-01,-1.817399641988203
2019-05-02,-3.0785495404776064
2019-05-03,-2.9525874916466415
2019-05-06,-1.680567470704951
2019-05-07,-2.0553921696726682
2019-05-08,-2.003988230222643
2019-05-09,-1.6108235502075323
2019-05-10,-1.715081429353297
2019-05-13,-1.832679941162826
2019-05-14,-2.1505351444910086
2019-05-15,-1.5851754857330203
2019-05-16,-2.284819775216314
2019-05-17,-2.000027106156957
2019-05-20,-2.3188307278347398
2019-05-21,-2.621183365912121
2019-05-22,-2.7998678043566714
2019-05-23,-2.1507242447437425
2019-05-24,-2.25742188438422
2019-05-27,-3.3854039488453216
2019-05-28,-2.2015582175804838
2019-05-29,-1.9106954790513242
2019-05-30,-2.3612530699831478
2019-05-31,-1.6752733453287294
2019-06-03,-1.8948710514181213
2019-06-04,-1.9478021746853873
2019-06-05,-1.4862653152096776
2019-06-06,-1.754929135159662
2019-06-07,-1.6733483181138449
