date,ln_RV,RQ
2010-09-02,-1.042024330086993,0.3723114006500619
2010-09-03,-1.4446414931346996,0.12365173350320076
2010-09-06,-1.9057921144929064,0.056138094126302086
2010-09-07,-0.9241869290662472,0.25233326561582614
2010-09-08,-1.0831418147108256,0.16488181559786103
2010-09-09,-1.06438256923992,0.2749350552734933
2010-09-10,-0.9552306280098305,0.24776548151036473
2010-09-13,-1.0946035286523323,0.1403312808256876
2010-09-14,-0.7307425737431449,0.6943800572892341
2010-09-15,-0.7353061889811462,0.3678597075639557
2010-09-16,-0.7888167120160009,1.0577806057115726
2010-09-17,-0.7272032567516242,0.4945171890386419
2010-09-20,-1.3009336852158735,0.19407087052129338
2010-09-21,-0.26513287663631896,10.833656365387236
2010-09-22,-0.745871814010038,0.4501871627463383
2010-09-23,-0.7507803390992189,0.3019123340404548
2010-09-24,-0.4922103634843264,1.5479375752329045
2010-09-27,-1.0010687749217844,0.33524737606870153
2010-09-28,-0.4018106392056681,1.3849213230995736
2010-09-29,-0.8831574950939786,0.3728256089977795
2010-09-30,-0.4614939148005428,1.3779595229349135
2010-10-01,-1.06786955962403,0.26679532462680844
2010-10-04,-1.154368973876623,0.16460454918836134
2010-10-05,-0.5795689391100788,0.8213266461095319
2010-10-06,-0.8945998348268835,0.3053931024778365
2010-10-07,-0.7137658461474206,0.3666328238615661
2010-10-08,-0.10613669672318407,5.455870796819941
2010-10-11,-0.9206661300614264,0.2838794843703748
2010-10-12,-0.5866277598089711,0.7030093750280921
2010-10-13,-0.8832399113829652,0.3459940802008499
2010-10-14,-0.5354541997572074,1.526354736637458
2010-10-15,-0.05915854968430024,3.8821912176274336
2010-10-18,-0.5906726286016633,0.38321138124366916
2010-10-19,-0.24820311834838538,1.6068298208411231
2010-10-20,-0.38305579860806954,1.1511367962191634
2010-10-21,-0.0866611208448306,2.456759056849631
2010-10-22,-0.40871274067221997,1.451128361195894
2010-10-25,-0.8015164854710309,0.24746613640923945
2010-10-26,-0.6916076972081726,0.3614768286591333
2010-10-27,-0.5817304945786125,0.4386443694613269
2010-10-28,-0.9901450400814705,0.2005003565671835
2010-10-29,-0.8461828019448189,0.2419407683039709
2010-11-01,-0.9088654314106055,0.31837860988187044
2010-11-02,-1.141191466352698,0.12530353850005774
2010-11-03,-0.33912803095332383,5.389451190070709
2010-11-04,-0.6794485040325713,0.3790060396762182
2010-11-05,-0.33438720770035296,1.7896718052331628
2010-11-08,-0.31389958932406153,1.0881772199070554
2010-11-09,-0.35155484160709116,1.0301749418279564
2010-11-10,-0.08955043107263312,1.1392805146900098
2010-11-11,-0.4910301811188395,0.4935911193839534
2010-11-12,0.06313625878057166,1.7827618083781547
2010-11-15,-0.5336709479621451,0.4434543842668397
2010-11-16,-0.48286022724887373,0.5519982199619018
2010-11-17,-0.7524996644423961,0.2849121788626458
2010-11-18,-0.7887283840244229,0.3438820470861032
2010-11-19,-0.8169251919883916,0.38791413680938697
2010-11-22,-0.7688095052891085,0.28994368880754773
2010-11-23,-0.1518421033932488,1.1318735298607467
2010-11-24,-0.19300708977199613,0.9855887907890897
2010-11-25,-1.0181337415190053,0.17771567992626114
2010-11-26,-0.5908100520127426,0.428488924278411
2010-11-29,-0.35882849388357646,0.6298204753141091
2010-11-30,-0.21975570771858513,1.0072367474575719
2010-12-01,-0.015007193802597556,3.0966245512818347
2010-12-02,-0.2982689097959859,1.0885497759127154
2010-12-03,-0.33522456852926025,2.2713084214007226
2010-12-06,-0.4119390925323684,0.6465426466747676
2010-12-07,-0.4220622071635788,0.6199724298716477
2010-12-08,-0.5088644301121364,0.39319697040331797
2010-12-09,-0.6610945310564776,0.4916269249496049
2010-12-10,-1.073535401172377,0.1815789445978268
2010-12-13,-0.8777258687261709,0.33788172210888967
2010-12-14,-0.5000728235043111,0.8095931666763876
2010-12-15,-0.5260798885542631,0.7327448041863892
2010-12-16,-1.0088171053514636,0.1895765088043419
2010-12-17,-0.6132295099672391,0.5754657629628783
2010-12-20,-0.8866232126584012,0.22933867147517534
2010-12-21,-0.9186031897441516,0.38143922370887046
2010-12-22,-1.1946945864409007,0.16046997243694724
2010-12-23,-0.6265825402049146,5.32554203158362
2010-12-24,-1.8282369184549303,0.06527809010691271
2010-12-27,-1.3787343881048955,0.15128593678588836
2010-12-28,-0.7264710298740736,0.7463703689617067
2010-12-29,-1.0449895196782506,0.35691743001712906
2010-12-30,-1.330840006668826,0.10253020327372239
2010-12-31,-0.7257199247716704,0.8026550450107698
2011-01-03,-0.7451790700718097,0.45677268387757186
2011-01-04,-0.616500073682914,0.3709638008118981
2011-01-05,-0.4628961772895079,1.0952773914218312
2011-01-06,-0.808269294082282,0.6862708243656621
2011-01-07,-0.41653460280211785,0.925666978387652
2011-01-10,-0.6677336562082159,0.36526701565602715
2011-01-11,-0.5090279934614965,1.6176693077605022
2011-01-12,-0.4519513196977517,0.6211760305396469
2011-01-13,-0.3530234935566828,1.3947560687192149
2011-01-14,-0.35737893853096214,1.239536205864917
2011-01-17,-0.9629707983502945,0.2881939082544476
2011-01-18,-0.35182120475403317,1.5693675930164153
2011-01-19,-0.4202772492615335,0.8944930402302441
2011-01-20,-0.5392740510209915,0.598107386448342
2011-01-21,-0.5111324381802365,0.4865746771969826
2011-01-24,-0.7469641647546812,0.3933290671236961
2011-01-25,-0.36355767720140375,0.9030840935561488
2011-01-26,-0.4768700673257411,1.5213639293679029
2011-01-27,-0.5708513385180092,1.5388516342465832
2011-01-28,-0.7017936114162626,0.5687539317438008
2011-01-31,-0.6980259213597989,0.39550852580018525
2011-02-01,-0.7577024047170589,0.45736578268175215
2011-02-02,-1.1761082226251434,0.15031058072623354
2011-02-03,-0.8084361518644133,0.7988371464933498
2011-02-04,-0.875279472369273,1.4629863897012059
2011-02-07,-1.0696174373219711,0.2196884533604253
2011-02-08,-0.759142372778662,0.4564064355231722
2011-02-09,-0.9769930561564129,0.5825497853779124
2011-02-10,-1.0739156433912609,0.22520425029977886
2011-02-11,-1.188139907914383,0.1079492936184792
2011-02-14,-0.9674094217425101,0.27250070875602833
2011-02-15,-0.9614802858454067,0.19371591094917015
2011-02-16,-0.7896305615539395,0.6210711526730014
2011-02-17,-1.0124079126651362,0.2467032268290959
2011-02-18,-1.028892740431959,0.2297771184673474
2011-02-21,-1.6693076980343686,0.041093619471441814
2011-02-22,-0.5219245745439702,1.0512108477649442
2011-02-23,-1.0879659899001355,0.16185097568165144
2011-02-24,-0.812565180978473,0.48930202629205827
2011-02-25,-1.2650268907665445,0.1470118566953989
2011-02-28,-1.1445107273176816,0.1595374994248756
2011-03-01,-1.3525228193647278,0.10799127935997044
2011-03-02,-1.3276474232404303,0.15269029203294815
2011-03-03,-0.5847566349778166,6.078378281523825
2011-03-04,-1.55690338732338,0.26981123520950273
2011-03-07,-1.5789173818514675,0.0642522161465079
2011-03-08,-1.422210749613135,0.0834003756591227
2011-03-09,-1.3105732885603318,0.14572030477893574
2011-03-10,-1.2047697676905265,0.27229424466885854
2011-03-11,-1.0943859766635375,0.2241897352757493
2011-03-14,-0.982763749329108,0.2790133557107465
2011-03-15,-0.5280383359426347,0.6918016798835118
2011-03-16,-0.9031081476689334,0.39663289319282596
2011-03-17,-0.19937383083128846,3.494581589359442
2011-03-18,-0.5919154030127151,1.7791268621400194
2011-03-21,-1.2000767026943993,0.5293385343533684
2011-03-22,-1.724011333981918,0.06334445244193203
2011-03-23,-0.9732000489033914,0.2949611969631642
2011-03-24,-1.151204438136844,0.20345727163726643
2011-03-25,-1.0531277578871927,0.2783366638216967
2011-03-28,-1.3883998850909323,0.11075918506768859
2011-03-29,-1.3155441179410736,0.12118301960037303
2011-03-30,-1.1240937992954592,0.2224563744073427
2011-03-31,-1.2184850357860937,0.1032533142649666
2011-04-01,-0.7943241498491314,0.6891432946705672
2011-04-04,-1.408865143147026,0.10716818362412578
2011-04-05,-1.226162546202751,0.1178867733140736
2011-04-06,-1.5198210678984554,0.07577106364847447
2011-04-07,-1.1445780065555475,0.21159826498113252
2011-04-08,-1.3250722097042897,0.23547438226238696
2011-04-11,-1.570195819087257,0.05922599848144866
2011-04-12,-1.0121943672410039,0.28898445788112215
2011-04-13,-1.173855954656475,0.14676300983507903
2011-04-14,-0.8694848450610938,0.2693368469724582
2011-04-15,-1.0503126612377078,0.27716176223742334
2011-04-18,-0.15347664660670657,4.458840064065973
2011-04-19,-1.0688314490945323,0.17302182692222515
2011-04-20,-0.8758496145303303,0.47860407990502707
2011-04-21,-0.8930608592373336,0.314035522876145
2011-04-22,-2.329101299816876,0.018444763456307182
2011-04-25,-1.2999892943970528,0.1328812712987179
2011-04-26,-0.9200871423016678,0.3278079236671129
2011-04-27,-0.684450937613367,0.6459040330432247
2011-04-28,-0.9060483508714884,0.2755946117065605
2011-04-29,-1.5138207161208015,0.08203185330050285
2011-05-02,-0.5886008552650744,0.613989533632397
2011-05-03,-0.8188069888822909,0.3599189383488415
2011-05-04,-0.7569323804090011,0.32712973822846025
2011-05-05,-0.09605464437590988,18.846868727932023
2011-05-06,0.21842160009313988,3.6661676153493623
2011-05-09,-0.310679603534748,0.8509837662545285
2011-05-10,-0.3964032916078105,0.9065886709833798
2011-05-11,-0.591335178045261,0.44897591375640894
2011-05-12,-0.36386124166214956,0.6848101411493921
2011-05-13,-0.306414841096913,0.9983995408491925
2011-05-16,-0.6536846581870052,0.47230733251912393
2011-05-17,-0.33546572830028165,1.1117490633620735
2011-05-18,-0.9085979394789186,0.32434880017043644
2011-05-19,-0.9547542923917738,0.19178313573956451
2011-05-20,-0.7069836303633109,0.35453548128975776
2011-05-23,-0.5554063040057218,0.41096003783748186
2011-05-24,-0.7302078351862114,0.3776130615899276
2011-05-25,-0.4953807743361558,0.7082610604911723
2011-05-26,-0.6221303853428285,0.4585436403774135
2011-05-27,-0.5490585646736605,0.485272190647321
2011-05-30,-1.825935750148478,0.038414794868750136
2011-05-31,-1.0151053968923132,0.2382265790385306
2011-06-01,-0.7047820337410537,0.47661835860934704
2011-06-02,-0.8143332228634985,0.7099657807532158
2011-06-03,-0.8091851680998728,1.3747075617290676
2011-06-06,-1.3397230349299218,0.0891620093989406
2011-06-07,-1.456871744890036,0.09072542368103058
2011-06-08,-1.0879328670788149,0.1766446769355818
2011-06-09,-0.9367930470903344,0.6847042365678102
2011-06-10,-0.986694474682369,0.24651222761974356
2011-06-13,-1.130802242203195,0.14838708128307251
2011-06-14,-1.3330176794818256,0.1324476467289465
2011-06-15,-0.7928944932569758,0.30126141365086107
2011-06-16,-0.09818935334437946,2.656241512192517
2011-06-17,-0.25071073906909663,1.3047501476915027
2011-06-20,-0.7426244778233471,0.45520225884359344
2011-06-21,-0.8189433330450251,0.4919882215014836
2011-06-22,-0.7368253891220039,0.48997611077637504
2011-06-23,-0.40860890421943585,1.766521048118813
2011-06-24,-0.597614079935035,0.5354084513366618
2011-06-27,-0.6350125853020244,0.47028168676237425
2011-06-28,-0.6656072742615858,0.5116280160707655
2011-06-29,-0.6876070502016172,0.49046767955535964
2011-06-30,-0.941173643011361,0.24990136314139583
2011-07-01,-0.8993795569303744,0.30604172455371426
2011-07-04,-1.4765808240369203,0.22180745214545589
2011-07-05,-1.102517571469922,0.18079316987030483
2011-07-06,-1.098571581688019,0.18072100583228487
2011-07-07,-0.8117238454958872,0.44385244519169037
2011-07-08,-0.6073919232561311,0.6681343087340981
2011-07-11,-0.5800100913064532,0.40098200265678374
2011-07-12,0.17561068671917746,2.131974273939609
2011-07-13,-0.17537340496219359,1.4804253775596805
2011-07-14,-0.12327922235905496,1.3927016933337735
2011-07-15,-0.4846380226531239,0.9519249659547172
2011-07-18,-0.5648299906039916,0.42341443847061844
2011-07-19,-0.5404212521963104,0.6472867607259862
2011-07-20,-0.8808310497989714,0.24328070822015488
2011-07-21,-0.27690741240285627,1.5471898922206935
2011-07-22,-1.0762748376356888,0.15741348708893357
2011-07-25,-0.9626441076419553,0.17117115335200578
2011-07-26,-0.9654141053931564,0.5558837876176035
2011-07-27,-0.8263933170068477,0.43700637945789944
2011-07-28,-0.7990104178874275,0.47569893293022025
2011-07-29,-0.40986966635053257,0.9682008031221855
2011-08-01,-0.37361489952234367,2.0909570272348503
2011-08-02,-0.38881429102296405,0.7990764281175915
2011-08-03,-0.27584455999799806,2.4783335823110413
2011-08-04,-0.0009230164267586859,1.7621447780576227
2011-08-05,0.21584926291207954,2.34441093108302
2011-08-08,0.2829401811402076,1.9971262930894227
2011-08-09,0.39858182603759873,3.9765864593725855
2011-08-10,-0.2514118580129491,0.7167813570276843
2011-08-11,0.12448153870971028,2.437098306827561
2011-08-12,-0.5457578652981009,0.4803230406595096
2011-08-15,-0.7304264611631917,0.4670425318870497
2011-08-16,-0.5825879090940542,1.1393001342724445
2011-08-17,-0.7143108477975669,0.40963151908503725
2011-08-18,-0.49782678537569036,0.8555260417907462
2011-08-19,-0.6258167624380867,0.3925885771111719
2011-08-22,-1.4199659581027657,0.09312989328093657
2011-08-23,-0.8173714263415045,0.548204811533099
2011-08-24,-0.9663830292102233,0.2944646165747889
2011-08-25,-0.840506771645874,0.9600868072501535
2011-08-26,-0.8349693922002304,0.8446271204601479
2011-08-29,-1.2424317768775768,0.23430685972049758
2011-08-30,-1.0855161478888722,0.26476860940848107
2011-08-31,-1.105404831455286,0.2487790852844378
2011-09-01,-0.771044794337805,1.013657650519443
2011-09-02,-0.7178849944450832,0.6451255067560745
2011-09-05,-1.0567052847033884,0.3728275339557212
2011-09-06,0.10981054613463788,6.976207986004062
2011-09-07,-0.4882528687769118,0.7103212171106381
2011-09-08,-0.3986653898898824,1.113582235453503
2011-09-09,0.0288775211479536,2.0314141683133493
2011-09-12,0.3871447495515001,3.843710584410515
2011-09-13,0.0879124022180377,1.5990389556720543
2011-09-14,0.09782082862356564,3.6083509039219326
2011-09-15,-0.12296413785186981,3.853517802635824
2011-09-16,-0.4888411730318616,0.629639086250535
2011-09-19,-0.5225352711651015,0.6012532787792071
2011-09-20,-0.25861564541615173,2.9795897177433197
2011-09-21,-0.0704050423031234,3.464268619309926
2011-09-22,0.24099995439473829,3.442296914265719
2011-09-23,0.019306968976803618,1.5551909040832042
2011-09-26,0.053412172460267186,1.2438925388856972
2011-09-27,-0.1010707067740181,1.1366815967223414
2011-09-28,-0.3715701075846248,0.6786200996615761
2011-09-29,-0.3353003585330876,0.7302138160547164
2011-09-30,-0.39095514039886414,0.7225727990737796
2011-10-03,-0.3109783377060839,0.6598738267572061
2011-10-04,0.07832496612778926,3.619253227087047
2011-10-05,-0.17245295626413948,0.9864726204897752
2011-10-06,-0.14947661348095617,1.9657972153708334
2011-10-07,-0.2956409287207216,1.5217343367778144
2011-10-10,-0.6413385851195409,0.47165622678804486
2011-10-11,-0.6755443045452092,0.34865746383769525
2011-10-12,-0.49100645742648635,0.9567675100265846
2011-10-13,-0.5847959765078337,0.4525793822643604
2011-10-14,-0.4458024074188598,1.348227721985257
2011-10-17,-0.5850367698698269,0.40362552769041216
2011-10-18,-0.23370875819656475,1.3962780092652198
2011-10-19,-0.4107543867281548,0.6897946456232392
2011-10-20,0.0033404180036063448,1.8198784380797381
2011-10-21,-0.40750796711886683,0.7369765073704614
2011-10-24,-0.6369869144418117,0.4597247908935116
2011-10-25,-0.38405967459791585,0.7279669943321139
2011-10-26,-0.469387351499623,0.9015068280527087
2011-10-27,-0.3628700196327343,0.6967424874703977
2011-10-28,-0.9043148730909376,0.23546938285029484
2011-10-31,-0.09771101568433957,1.3388242700924025
2011-11-01,0.24082630216278905,3.020146952092445
2011-11-02,-0.20985986377236807,0.9420815068042174
2011-11-03,0.29733801433560664,2.9260025488937798
2011-11-04,-0.3980289392904052,1.3817561033263084
2011-11-07,-0.4808542026114575,0.7542468366122792
2011-11-08,-0.6739244370361221,0.5644930464179856
2011-11-09,-0.29338702679998413,0.969830326632701
2011-11-10,-0.14814459443882233,1.3040405602567977
2011-11-11,-0.5310551059818589,0.7546312758134722
2011-11-14,-0.5841019031506467,0.4171123300764488
2011-11-15,-0.49210517461803344,0.4696924166391417
2011-11-16,-0.3753761259511127,0.7025628043160659
2011-11-17,-0.31038074090041484,0.7548356775616655
2011-11-18,-0.5616400225511041,0.5547791936940086
2011-11-21,-0.566298865408242,1.1903323248594038
2011-11-22,-0.8843020217398013,0.3201584032951817
2011-11-23,-0.5202168762119542,0.7313555453334297
2011-11-24,-1.186133579581516,0.13007156243637627
2011-11-25,-0.9766109402117249,0.2665092623299637
2011-11-28,-0.6120982302896649,0.6692110756837045
2011-11-29,-0.5621758248500593,0.7717683640411122
2011-11-30,0.6522887418146552,134.0630217585175
2011-12-01,-0.5936742970261348,0.6446356165847019
2011-12-02,-0.9140335831768971,0.29999862692598783
2011-12-05,-0.9680012699249957,0.6414210036238408
2011-12-06,-1.3399487091993267,0.09451161307734265
2011-12-07,-1.324314195551106,0.15499949971593785
2011-12-08,-0.641758273196831,0.8783108531600422
2011-12-09,-0.7687976234810763,0.3546934760934897
2011-12-12,-0.7572591873422568,0.540133797978254
2011-12-13,-0.45096593982111643,0.8931571424056133
2011-12-14,-0.6575220359732808,0.4816826830501208
2011-12-15,-0.9379506281850339,0.19058788508711846
2011-12-16,-1.3156835424745044,0.12205754910053146
2011-12-19,-1.5824873543586648,0.045319100422702985
2011-12-20,-1.4362390128352898,0.16545710785467535
2011-12-21,-0.6839323987647022,0.5813198210128698
2011-12-22,-0.9384824818480313,0.7978070913836512
2011-12-23,-1.7489439132054283,0.10828182979358636
2011-12-27,-2.558422998493031,0.010522765720782177
2011-12-28,-1.3649714252648852,0.2386232563722926
2011-12-29,-0.926345736666627,0.6944707881327074
2011-12-30,-1.2576052563784952,0.1538613728944923
2012-01-03,-1.1704944857065824,0.15571090386687858
2012-01-04,-1.157514850795084,0.1974270319332295
2012-01-05,-0.7590285616132283,0.6269610250756599
2012-01-06,-0.9462175048965478,0.25293422597337806
2012-01-09,-1.0298118756893262,0.19658133924388468
2012-01-10,-1.0965843136599183,0.16701388053672298
2012-01-11,-0.8841473092317989,0.5038603930234415
2012-01-12,-0.9388043337663559,0.2793999083058218
2012-01-13,-0.3591195209778515,2.109507349951929
2012-01-16,-1.3025918505518899,0.1360977368726019
2012-01-17,-0.9109085234365614,0.548026775150816
2012-01-18,-0.4686264495884085,1.1622721286553184
2012-01-19,-0.9194370190617396,0.23033691235855472
2012-01-20,-0.992981643507653,0.2377093782136684
2012-01-23,-0.9641266811960117,0.24830933224522908
2012-01-24,-0.7542344675361621,0.8208193805525773
2012-01-25,-0.5959294407030866,0.9575631334375937
2012-01-26,-1.0331084935403878,0.18615855850936214
2012-01-27,-0.535012620801228,0.7194899642112303
2012-01-30,-1.1700443613856617,0.16470509353421062
2012-01-31,-0.9003331075195423,0.2951910170221628
2012-02-01,-0.5125607360537561,0.8180100108842018
2012-02-02,-0.5584878019595267,1.585719522333238
2012-02-03,-0.6155303555569808,1.267668531198503
2012-02-06,-0.7867908261606054,0.41359438456606357
