date,Y_h,fitted,residual,split
2010-02-03,-0.8348011707640774,-1.1721263450555766,0.3373251742914991,train
2010-02-04,-0.6500721670213465,-1.2355346877392503,0.5854625207179038,train
2010-02-05,-0.5734740381739393,-1.1773062021122718,0.6038321639383325,train
2010-02-08,-0.6171207708845182,-0.9456596693690484,0.3285388984845302,train
2010-02-09,-0.7752245849767866,-1.0436947845908153,0.26847019961402874,train
2010-02-10,-0.9069361913706743,-0.867097553380821,-0.03983863798985332,train
2010-02-11,-0.9723143092907277,-0.8397614005543816,-0.13255290873634606,train
2010-02-12,-0.9056214692201845,-0.8085409421116319,-0.09708052710855264,train
2010-02-15,-0.9154849737169641,-0.7770904757470154,-0.13839449796994874,train
2010-02-16,-0.7656903360687863,-1.0595064376835273,0.2938161016147409,train
2010-02-17,-0.7043711444133784,-0.9935514674409439,0.28918032302756547,train
2010-02-18,-0.6769221102550922,-1.0005818874394024,0.32365977718431016,train
2010-02-19,-0.744770102186198,-0.8579682629689266,0.1131981607827286,train
2010-02-22,-0.7948052306833961,-0.8654518056660989,0.07064657498270277,train
2010-02-23,-0.6477435043338815,-0.9076538286257578,0.2599103242918763,train
2010-02-24,-0.5804026846387664,-0.8269645430976187,0.24656185845885226,train
2010-02-25,-0.5516573177858878,-0.8532565699231149,0.30159925213722716,train
2010-02-26,-0.5753239119330329,-0.8363779255962684,0.26105401366323555,train
2010-03-01,-0.6512582179872737,-0.861441996099674,0.2101837781124003,train
2010-03-02,-0.8744185640058738,-0.7184283912236247,-0.15599017278224914,train
2010-03-03,-1.069205933248463,-0.6840470656647804,-0.38515886758368256,train
2010-03-04,-1.199675361768931,-0.7330899587807883,-0.4665854029881428,train
2010-03-05,-1.2714960553926673,-0.7890927720489584,-0.48240328334370886,train
2010-03-08,-1.2919424006740403,-0.8674119224674554,-0.42453047820658496,train
2010-03-09,-1.3098820099665076,-0.9621587582994686,-0.347723251667039,train
2010-03-10,-1.2651443788988819,-1.0476901956352167,-0.21745418326366517,train
2010-03-11,-1.2939751433868623,-1.1036244341606136,-0.19035070922624864,train
2010-03-12,-1.26273334370886,-1.2046890318577446,-0.05804431185111536,train
2010-03-15,-1.3147736540009638,-1.145476237572148,-0.1692974164288159,train
2010-03-16,-1.2663024879837492,-1.193271911004798,-0.07303057697895121,train
2010-03-17,-1.260430626266436,-1.1885046309491594,-0.07192599531727661,train
2010-03-18,-1.0854027486277387,-1.225401876963539,0.13999912833580042,train
2010-03-19,-1.0175833968770553,-1.1358502157663235,0.11826681888926815,train
2010-03-22,-0.9109886287392795,-1.2220307267918424,0.3110420980525629,train
2010-03-23,-0.8769975439755807,-1.1861649636922698,0.30916741971668904,train
2010-03-24,-0.9061623908567249,-1.1558813541696074,0.24971896331288246,train
2010-03-25,-1.006579796875156,-1.0129824190550616,0.006402622179905615,train
2010-03-26,-1.0579904771898572,-0.9902954301487585,-0.06769504704109863,train
2010-03-29,-1.2162614403712606,-0.9821657860769011,-0.23409565429435952,train
2010-03-30,-1.272857703161425,-1.0165676009397968,-0.2562901022216282,train
2010-03-31,-1.285195520385203,-1.0429167189341677,-0.2422788014510353,train
2010-04-01,-1.343307361820406,-1.0777073665242942,-0.2655999952961119,train
2010-04-02,-1.4358152085421199,-1.1054932273730875,-0.33032198116903233,train
2010-04-05,-1.2531742541261455,-1.3137668227942596,0.06059256866811413,train
2010-04-06,-1.141641945410837,-1.2647883747864157,0.12314642937557863,train
2010-04-07,-1.1142478902069484,-1.244583728524252,0.13033583831730366,train
2010-04-08,-1.0698537098730825,-1.294443125883968,0.22458941601088545,train
2010-04-09,-1.0577548947554614,-1.3250959804114386,0.26734108565597725,train
2010-04-12,-1.1002433658424713,-1.1601089966816773,0.05986563083920604,train
2010-04-13,-1.221542630099615,-1.0900755261575883,-0.13146710394202676,train
2010-04-14,-1.2788886605725052,-1.1383816189067246,-0.14050704166578054,train
2010-04-15,-1.3361799242296055,-1.1354474231583842,-0.20073250107122131,train
2010-04-16,-1.3015802930661045,-1.156654733607399,-0.14492555945870556,train
